A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,F_x,F_y,G_x,G_y,H_x,H_y,K_x,K_y,L_x,L_y,M_x,M_y,P_0_x,P_0_y,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7-0.036495,-0.023044,0,0,0.057345,0.016612,0.013265,-0.002586,-0.011577,0.00022685,0.096181,0.0369,0.064754,0.037247,0.044102,0.013207,-0.069305,-0.10092,-0.084303,-0.10063,0.00022277,-0.10902,3.122,0.45157,-1.9155,3.1228,0.72535,-2.7189,0.44445
-0.036495,-0.023044,0,0,0.065237,-0.017641,0.013004,-0.0036798,-0.011518,0.0011885,0.1047,0.0013946,0.073302,0.0027455,0.051625,-0.016343,-0.065107,-0.13106,-0.079543,-0.12699,0.00010088,-0.15651,3.0388,0.018355,-1.9475,2.8667,0.70073,-3.0657,0.055282
-0.036495,-0.023044,0,0,0.065254,-0.017966,0.012997,-0.0037038,-0.011516,0.0012098,0.10471,0.0010876,0.07331,0.0024248,0.051646,-0.016624,-0.06504,-0.13144,-0.079467,-0.12733,0.0001054,-0.15705,3.0369,0.014323,-1.9471,2.8643,0.70123,-3.0689,0.052197
-0.036495,-0.023044,0,0,0.065269,-0.018278,0.01299,-0.0037279,-0.011514,0.0012311,0.10472,0.00079183,0.073317,0.0021155,0.051665,-0.016895,-0.064976,-0.13181,-0.079394,-0.12767,0.00010951,-0.15757,3.0351,0.010425,-1.9467,2.862,0.70172,-3.072,0.049234
-0.036495,-0.023044,0,0,0.065283,-0.018581,0.012984,-0.0037519,-0.011511,0.0012524,0.10472,0.00050641,0.073322,0.0018167,0.051683,-0.017157,-0.064914,-0.13217,-0.079322,-0.12799,0.00011324,-0.15808,3.0332,0.0066523,-1.9462,2.8597,0.7022,-3.0749,0.046384
-0.036495,-0.023044,0,0,0.065295,-0.018873,0.012977,-0.0037759,-0.011509,0.0012737,0.10473,0.00023059,0.073325,0.0015277,0.051699,-0.01741,-0.064854,-0.13251,-0.079253,-0.12831,0.00011664,-0.15857,3.0314,0.0029946,-1.9458,2.8575,0.70268,-3.0778,0.043639
-0.036495,-0.023044,0,0,0.065306,-0.019156,0.01297,-0.0037999,-0.011507,0.001295,0.10473,-3.6296e-05,0.073328,0.0012478,0.051715,-0.017656,-0.064796,-0.13285,-0.079186,-0.12862,0.00011975,-0.15904,3.0295,-0.00055594,-1.9454,2.8554,0.70315,-3.0806,0.040992
-0.036495,-0.023044,0,0,0.065316,-0.019431,0.012963,-0.0038239,-0.011504,0.0013163,0.10473,-0.00029487,0.07333,0.00097634,0.051729,-0.017894,-0.064739,-0.13318,-0.07912,-0.12892,0.00012259,-0.1595,3.0277,-0.0040067,-1.945,2.8533,0.70361,-3.0833,0.038436
-0.036495,-0.023044,0,0,0.065325,-0.019698,0.012955,-0.0038478,-0.011502,0.0013375,0.10473,-0.00054569,0.073331,0.00071277,0.051742,-0.018125,-0.064684,-0.1335,-0.079056,-0.12921,0.0001252,-0.15995,3.0258,-0.0073644,-1.9446,2.8513,0.70406,-3.0859,0.035964
-0.036495,-0.023044,0,0,0.065334,-0.019957,0.012948,-0.0038718,-0.011499,0.0013588,0.10473,-0.00078925,0.073331,0.0004566,0.051754,-0.01835,-0.06463,-0.13381,-0.078994,-0.12949,0.0001276,-0.16039,3.024,-0.010635,-1.9442,2.8494,0.70451,-3.0884,0.033571
-0.036495,-0.023044,0,0,0.065341,-0.02021,0.012941,-0.0038957,-0.011497,0.0013801,0.10473,-0.001026,0.07333,0.00020735,0.051766,-0.018568,-0.064577,-0.13411,-0.078933,-0.12977,0.00012981,-0.16081,3.0221,-0.013824,-1.9438,2.8475,0.70496,-3.0909,0.031253
