theta,y3.122,-0.10902
1.8125,-0.26116
1.8107,-0.26128
1.8088,-0.26139
1.807,-0.26151
1.8051,-0.26162
1.8033,-0.26173
1.8014,-0.26185
1.7996,-0.26196
1.7977,-0.26207
1.7959,-0.26219
1.794,-0.2623
1.7922,-0.26241
1.7903,-0.26253
1.7885,-0.26264
1.7866,-0.26275
1.7848,-0.26287
1.7829,-0.26298
1.7811,-0.26309
1.7792,-0.2632
1.7774,-0.26332
1.7755,-0.26343
1.7737,-0.26354
1.7718,-0.26365
1.77,-0.26377
1.7681,-0.26388
1.7663,-0.26399
1.7644,-0.2641
1.7626,-0.26421
1.7607,-0.26433
1.7589,-0.26444
1.757,-0.26455
1.7552,-0.26466
1.7533,-0.26477
1.7515,-0.26489
1.7496,-0.265
1.7478,-0.26511
1.7459,-0.26522
1.7441,-0.26533
1.7422,-0.26544
1.7404,-0.26555
1.7385,-0.26566
1.7367,-0.26577
1.7348,-0.26589
1.733,-0.266
1.7311,-0.26611
1.7293,-0.26622
1.7274,-0.26633
1.7256,-0.26644
1.7237,-0.26655
1.7219,-0.26666
1.72,-0.26677
1.7182,-0.26688
1.7163,-0.26699
1.7145,-0.2671
1.7127,-0.26721
1.7108,-0.26732
1.709,-0.26743
1.7071,-0.26754
1.7053,-0.26765
1.7034,-0.26776
1.7016,-0.26787
1.6997,-0.26798
1.6979,-0.26809
1.696,-0.2682
1.6942,-0.26831
1.6923,-0.26841
1.6905,-0.26852
1.6886,-0.26863
1.6868,-0.26874
1.6849,-0.26885
1.6831,-0.26896
1.6812,-0.26907
1.6794,-0.26918
1.6775,-0.26928
1.6757,-0.26939
1.6738,-0.2695
1.672,-0.26961
1.6701,-0.26972
1.6683,-0.26983
1.6664,-0.26993
1.6646,-0.27004
1.6627,-0.27015
1.6609,-0.27026
1.659,-0.27037
1.6572,-0.27047
1.6553,-0.27058
1.6535,-0.27069
1.6516,-0.2708
1.6498,-0.2709
1.6479,-0.27101
1.6461,-0.27112
1.6442,-0.27122
1.6424,-0.27133
1.6405,-0.27144
1.6387,-0.27155
1.6368,-0.27165
1.635,-0.27176
1.6331,-0.27187
1.6313,-0.27197
1.6294,-0.27208
1.6276,-0.27218
1.6257,-0.27229
1.6239,-0.2724
1.622,-0.2725
1.6202,-0.27261
1.6183,-0.27272
1.6165,-0.27282
1.6146,-0.27293
1.6128,-0.27303
1.6109,-0.27314
1.6091,-0.27325
1.6072,-0.27335
1.6054,-0.27346
1.6035,-0.27356
1.6017,-0.27367
1.5998,-0.27377
1.598,-0.27388
1.5961,-0.27398
1.5943,-0.27409
1.5924,-0.27419
1.5906,-0.2743
1.5887,-0.2744
1.5869,-0.27451
1.585,-0.27461
1.5832,-0.27472
1.5813,-0.27482
1.5795,-0.27493
1.5776,-0.27503
1.5758,-0.27513
1.5739,-0.27524
1.5721,-0.27534
1.5702,-0.27545
1.5684,-0.27555
1.5665,-0.27565
1.5647,-0.27576
1.5628,-0.27586
1.561,-0.27597
1.5591,-0.27607
1.5573,-0.27617
1.5554,-0.27628
1.5536,-0.27638
1.5517,-0.27648
1.5499,-0.27659
1.548,-0.27669
1.5462,-0.27679
1.5443,-0.2769
1.5425,-0.277
1.5406,-0.2771
1.5388,-0.2772
1.5369,-0.27731
1.5351,-0.27741
1.5332,-0.27751
1.5314,-0.27761
1.5295,-0.27772
1.5277,-0.27782
1.5258,-0.27792
1.524,-0.27802
1.5221,-0.27813
1.5203,-0.27823
1.5184,-0.27833
1.5166,-0.27843
1.5147,-0.27853
1.5129,-0.27863
1.5111,-0.27874
1.5092,-0.27884
1.5074,-0.27894
1.5055,-0.27904
1.5037,-0.27914
1.5018,-0.27924
1.5,-0.27934
1.4981,-0.27944
1.4963,-0.27955
1.4944,-0.27965
1.4926,-0.27975
1.4907,-0.27985
1.4889,-0.27995
1.487,-0.28005
1.4852,-0.28015
1.4833,-0.28025
1.4815,-0.28035
1.4796,-0.28045
1.4778,-0.28055
1.4759,-0.28065
1.4741,-0.28075
1.4722,-0.28085
1.4704,-0.28095
1.4685,-0.28105
1.4667,-0.28115
1.4648,-0.28125
1.463,-0.28135
1.4611,-0.28145
1.4593,-0.28155
1.4574,-0.28165
1.4556,-0.28175
1.4537,-0.28185
1.4519,-0.28195
1.45,-0.28205
1.4482,-0.28214
1.4463,-0.28224
1.4445,-0.28234
1.4426,-0.28244
1.4408,-0.28254
1.4389,-0.28264
1.4371,-0.28274
1.4352,-0.28284
1.4334,-0.28293
1.4315,-0.28303
1.4297,-0.28313
1.4278,-0.28323
1.426,-0.28333
1.4241,-0.28343
1.4223,-0.28352
1.4204,-0.28362
1.4186,-0.28372
1.4167,-0.28382
1.4149,-0.28391
1.413,-0.28401
1.4112,-0.28411
1.4093,-0.28421
1.4075,-0.2843
1.4056,-0.2844
1.4038,-0.2845
1.4019,-0.2846
1.4001,-0.28469
1.3982,-0.28479
1.3964,-0.28489
1.3945,-0.28498
1.3927,-0.28508
1.3908,-0.28518
1.389,-0.28527
1.3871,-0.28537
1.3853,-0.28547
1.3834,-0.28556
1.3816,-0.28566
1.3797,-0.28575
1.3779,-0.28585
1.376,-0.28595
1.3742,-0.28604
1.3723,-0.28614
1.3705,-0.28623
1.3686,-0.28633
1.3668,-0.28643
1.3649,-0.28652
1.3631,-0.28662
1.3612,-0.28671
1.3594,-0.28681
1.3575,-0.2869
1.3557,-0.287
1.3538,-0.28709
1.352,-0.28719
1.3501,-0.28728
1.3483,-0.28738
1.3464,-0.28747
1.3446,-0.28757
1.3427,-0.28766
1.3409,-0.28776
1.339,-0.28785
1.3372,-0.28795
1.3353,-0.28804
1.3335,-0.28813
1.3316,-0.28823
1.3298,-0.28832
1.3279,-0.28842
1.3261,-0.28851
1.3242,-0.28861
1.3224,-0.2887
1.3205,-0.28879
1.3187,-0.28889
1.3168,-0.28898
1.315,-0.28907
1.3132,-0.28917
1.3113,-0.28926
1.3095,-0.28935
1.3076,-0.28945
1.3058,-0.28954
1.3039,-0.28963
1.3021,-0.28973
1.3002,-0.28982
1.2984,-0.28991
1.2965,-0.29
1.2947,-0.2901
1.2928,-0.29019
1.291,-0.29028
1.2891,-0.29038
1.2873,-0.29047
1.2854,-0.29056
1.2836,-0.29065
1.2817,-0.29074
1.2799,-0.29084
1.278,-0.29093
1.2762,-0.29102
1.2743,-0.29111
1.2725,-0.2912
1.2706,-0.2913
1.2688,-0.29139
1.2669,-0.29148
1.2651,-0.29157
1.2632,-0.29166
1.2614,-0.29175
1.2595,-0.29184
1.2577,-0.29194
1.2558,-0.29203
1.254,-0.29212
1.2521,-0.29221
1.2503,-0.2923
1.2484,-0.29239
1.2466,-0.29248
1.2447,-0.29257
1.2429,-0.29266
1.241,-0.29275
1.2392,-0.29284
1.2373,-0.29293
1.2355,-0.29302
1.2336,-0.29311
1.2318,-0.29321
1.2299,-0.2933
1.2281,-0.29339
1.2262,-0.29348
1.2244,-0.29356
1.2225,-0.29365
1.2207,-0.29374
1.2188,-0.29383
1.217,-0.29392
1.2151,-0.29401
1.2133,-0.2941
1.2114,-0.29419
1.2096,-0.29428
1.2077,-0.29437
1.2059,-0.29446
1.204,-0.29455
1.2022,-0.29464
1.2003,-0.29473
1.1985,-0.29482
1.1966,-0.2949
1.1948,-0.29499
1.1929,-0.29508
1.1911,-0.29517
1.1892,-0.29526
1.1874,-0.29535
1.1855,-0.29543
1.1837,-0.29552
1.1818,-0.29561
1.18,-0.2957
1.1781,-0.29579
1.1763,-0.29588
1.1744,-0.29596
1.1726,-0.29605
1.1707,-0.29614
1.1689,-0.29623
1.167,-0.29631
1.1652,-0.2964
1.1633,-0.29649
1.1615,-0.29658
1.1596,-0.29666
1.1578,-0.29675
1.1559,-0.29684
1.1541,-0.29692
1.1522,-0.29701
1.1504,-0.2971
1.1485,-0.29719
1.1467,-0.29727
1.1448,-0.29736
1.143,-0.29745
1.1411,-0.29753
1.1393,-0.29762
1.1374,-0.2977
1.1356,-0.29779
1.1337,-0.29788
1.1319,-0.29796
